REMOVED BASED ON CO2 EMISSIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM4546033,0078_0850,Lombardy Towers APT Hotel,2015,In Compliance,2019 I ST NW,LOMBARDY TOWERS APT HOTEL,2,Washington,DC,20006,1929,Hotel,Hotel,85163,85163,1,40593,40593.8,127361.9,127362.8,462446.9,5430.1,7140.2,1011999796,40738.99808,38.90164385,-77.04592077
PM5786643,0771_0813,Twelve12,2016,In Compliance,1212  4TH ST SE,FC 1212 LLC,6,WASHINGTON,DC,20003,2014,Mixed Use Property,Retail Store,83912,408462,1,14094.2,14413.6,14974.4,15309.8,307889.9,753.8,6710.8,10054248,57226201.42,38.87510438,-77.00012882
PM4005287,0173S_0800,Organization of American States,2014,In Compliance,0201 17TH ST NW,ORGANIZATION OF AMERICAN STATES (OAS),2,WASHINGTON,DC,20006,1910,Office,Office,86533,109609,1,28472,27524.7,34327.8,33188.1,207501.1,1893.1,751.5,1240215.6,NA,38.89282716,-77.04061527
PM4005287,0173S_0800,Organization of American States,2015,In Compliance,0201 17TH ST NW,ORGANIZATION OF AMERICAN STATES (OAS),2,Washington,DC,20006,1909,Office,Office,75965,109609,1,27832.4,28888.1,33564.4,34831.8,202869.7,1850.8,882.6,1341313.9,NA,38.89340542,-77.03967041
PM4780156,5982_0815,Southeast Academy,2015,In Compliance,645 MILWAUKEE PL SE,FRIENDSHIP PUBLIC CHARTER SCHOOL INC,8,Washington,DC,20032,1957,K-12 School,K-12 School,59572,5982,1,124660.1,124678.7,151010.6,151030.2,49718,8311.3,859248.6,978784.6,16378.59834,38.84779892,-76.99701002
PM4780156,5982_0815,Southeast Academy,2014,In Compliance,0645 MILWAUKEE PL SE,SOUTHEAST ACADEMY SCHOLASTIC EXCELLENCE,8,WASHINGTON,DC,20032,1957,K-12 School,K-12 School,59572,5982,1,124307.7,124274.1,150411.8,150371.3,49420.4,8261.5,979161.8,1173372.9,168803.2838,38.84747235,-76.99697441
,,,,,,,,,,,,,,,,,,,,,,,,,,,
REMOVED BASED ON SOURCE EUI,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM4780156,5982_0815,Southeast Academy,2016,Data Under Review by DOEE,645 MILWAUKEE PL SE,FRIENDSHIP PUBLIC CHARTER SCHOOL INC,8,WASHINGTON,DC,20032,1957,K-12 School,K-12 School,59572,5982,44,684.4,693.9,1515.5,1525.6,364.8,61,938766.8,651574,10798.49955,38.84779892,-76.99701002
